valid_time,u10,v10,d2m,t2m,msl,tp,latitude,longitude
2024-05-24 15:00:00,-2.3925629,0.89611816,295.46387,309.94104,99896.44,0.0,28.5,77.25
2024-05-24 16:00:00,-2.194992,0.8036041,295.99133,309.64783,99989.94,0.0,28.5,77.25
2024-05-24 17:00:00,-2.0071564,0.8336029,295.8943,307.8668,100045.19,0.0,28.5,77.25
2024-05-24 18:00:00,-1.9322815,0.9401398,295.91742,307.39734,100053.69,0.0,28.5,77.25
2024-05-24 19:00:00,-1.8207245,1.1468353,295.65112,306.9911,100040.94,0.0,28.5,77.25
2024-05-24 20:00:00,-1.5497284,1.3221893,295.45782,305.80603,99997.125,0.0,28.5,77.25
2024-05-24 21:00:00,-1.2949677,1.4746704,295.4843,305.69562,99971.375,0.0,28.5,77.25
2024-05-24 22:00:00,-1.0178986,1.5091705,295.10004,304.7771,99870.25,0.0,28.5,77.25
2024-05-24 23:00:00,-0.8841095,1.447403,295.29642,304.43726,99920.31,0.0,28.5,77.25
2024-05-25 00:00:00,-0.6576843,1.4786377,295.27762,305.72845,99953.0,0.0,28.5,77.25
2024-05-25 01:00:00,-0.8055115,2.0767365,295.75037,306.42688,100048.75,0.0,28.5,77.25
2024-05-25 02:00:00,-0.59458923,1.7294464,295.81018,308.23523,100099.125,0.0,28.5,77.25
2024-05-25 03:00:00,-0.55859375,1.1234741,296.0332,308.80792,100103.06,0.0,28.5,77.25
2024-05-25 04:00:00,-0.53700256,0.6804657,296.04517,309.46198,100116.44,0.0,28.5,77.25
2024-05-25 05:00:00,0.10118103,0.57447815,295.69666,311.89548,100109.94,0.0,28.5,77.25
2024-05-25 06:00:00,0.81570435,0.29718018,294.35736,314.0185,100044.5,0.0,28.5,77.25
2024-05-25 07:00:00,1.4851685,-0.64346313,294.2505,314.3225,99969.81,0.0,28.5,77.25
2024-05-25 08:00:00,1.8428345,-1.869812,292.78577,316.2763,99871.75,0.0,28.5,77.25
2024-05-25 09:00:00,2.0959625,-2.6404266,292.24353,316.72086,99764.125,0.0,28.5,77.25
2024-05-25 10:00:00,1.9255219,-4.11409,292.6349,315.8114,99630.19,0.0,28.5,77.25
2024-05-25 11:00:00,1.705307,-5.166107,292.50375,315.96875,99490.94,0.0,28.5,77.25
2024-05-25 12:00:00,1.148346,-5.0280304,291.82593,315.72284,99557.44,0.0,28.5,77.25
2024-05-25 13:00:00,0.5964508,-3.2473297,288.3766,315.74878,99558.125,0.0,28.5,77.25
2024-05-25 14:00:00,0.7615814,-2.257843,291.58002,312.79767,99596.31,0.0,28.5,77.25
2024-05-25 15:00:00,1.1960907,-2.216507,291.12585,310.41797,99656.19,0.0,28.5,77.25
2024-05-25 16:00:00,1.0585938,-2.3308868,291.19138,309.9071,99743.0,0.0,28.5,77.25
2024-05-25 17:00:00,0.7071686,-2.4220734,291.10602,307.7959,99791.44,0.0,28.5,77.25
2024-05-25 18:00:00,0.48095703,-2.351822,290.6882,307.1911,99839.31,0.0,28.5,77.25
2024-05-25 19:00:00,0.41152954,-2.1018066,290.43088,307.00323,99842.0,0.0,28.5,77.25
2024-05-25 20:00:00,0.60697937,-1.9256287,290.5838,305.2664,99821.125,0.0,28.5,77.25
2024-05-25 21:00:00,0.88534546,-1.8266602,290.47205,304.70538,99802.875,0.0,28.5,77.25
2024-05-25 22:00:00,1.0741119,-1.7177124,290.94928,303.09955,99750.19,0.0,28.5,77.25
2024-05-25 23:00:00,0.6843262,-1.7966156,290.92877,302.12766,99881.375,0.0,28.5,77.25
2024-05-26 00:00:00,0.25402832,-2.0339813,290.33698,303.7076,99866.5,0.0,28.5,77.25
2024-05-26 01:00:00,0.008987427,-2.6302338,291.02997,304.7315,99964.25,0.0,28.5,77.25
2024-05-26 02:00:00,0.10406494,-1.8482056,290.2528,307.80914,99959.375,0.0,28.5,77.25
2024-05-26 03:00:00,0.28700256,-1.965805,290.49762,308.79742,99956.375,0.0,28.5,77.25
2024-05-26 04:00:00,0.23776245,-2.4472656,291.24664,309.67276,99931.625,0.0,28.5,77.25
2024-05-26 05:00:00,0.16046143,-2.9969482,290.7577,313.0362,99917.06,0.0,28.5,77.25
2024-05-26 06:00:00,0.18638611,-3.4338074,289.13434,316.08673,99866.06,0.0,28.5,77.25
2024-05-26 07:00:00,0.2648468,-3.5111237,288.48285,316.5345,99805.69,0.0,28.5,77.25
2024-05-26 08:00:00,0.47384644,-3.5036469,287.0823,318.26367,99712.81,0.0,28.5,77.25
2024-05-26 09:00:00,1.1177063,-3.660843,286.89865,318.43527,99620.56,0.0,28.5,77.25
2024-05-26 10:00:00,2.4071655,-3.8466492,289.48798,317.80048,99435.375,0.0,28.5,77.25
2024-05-26 11:00:00,3.029251,-3.975113,289.72833,317.13995,99316.19,0.0,28.5,77.25
2024-05-26 12:00:00,2.7852783,-3.5655212,289.56964,316.73877,99304.625,0.0,28.5,77.25
2024-05-26 13:00:00,1.23732,-1.8508911,285.67163,316.9574,99316.25,0.0,28.5,77.25
2024-05-26 14:00:00,1.2341766,-1.9532776,290.8469,313.72232,99344.31,0.0,28.5,77.25
2024-05-26 15:00:00,0.94010925,-1.9169006,290.70306,312.74866,99405.69,0.0,28.5,77.25
2024-05-26 16:00:00,0.81695557,-2.3940887,291.40778,310.83356,99456.875,0.0,28.5,77.25
2024-05-26 17:00:00,0.32937622,-2.8239899,291.05984,308.01904,99489.81,0.0,28.5,77.25
2024-05-26 18:00:00,-0.13522339,-2.686264,290.94516,307.6023,99510.0,0.0,28.5,77.25
2024-05-26 19:00:00,-0.17481995,-1.9954376,291.18497,307.08984,99525.25,0.0,28.5,77.25
2024-05-26 20:00:00,-0.11683655,-2.2414703,291.06805,305.6568,99534.06,0.0,28.5,77.25
2024-05-26 21:00:00,0.32391357,-1.5528412,290.35266,306.9453,99532.44,0.0,28.5,77.25
2024-05-26 22:00:00,-0.6676636,-0.82214355,289.61487,303.42188,99441.5,0.0,28.5,77.25
2024-05-26 23:00:00,-0.152771,0.22668457,290.11395,303.37054,99529.94,0.0,28.5,77.25
2024-05-27 00:00:00,0.73223877,-0.69351196,290.4756,304.637,99524.81,0.0,28.5,77.25
2024-05-27 01:00:00,1.0519867,-1.8868866,291.30548,305.1844,99616.69,0.0,28.5,77.25
2024-05-27 02:00:00,0.23114014,-1.5724335,292.81183,307.39734,99647.94,0.0,28.5,77.25
2024-05-27 03:00:00,0.04647827,-1.4877777,293.702,308.2839,99651.06,0.0,28.5,77.25
2024-05-27 04:00:00,0.4081726,-1.6996613,293.73135,308.9626,99596.44,0.0,28.5,77.25
2024-05-27 05:00:00,0.74079895,-2.0804596,293.34344,312.25494,99575.69,0.0,28.5,77.25
2024-05-27 06:00:00,0.58203125,-2.476593,291.56656,315.7527,99532.44,0.0,28.5,77.25
2024-05-27 07:00:00,0.48257446,-2.764328,290.6871,316.30017,99476.81,0.0,28.5,77.25
2024-05-27 08:00:00,0.8582306,-2.9234314,288.2654,318.48544,99416.19,0.0,28.5,77.25
2024-05-27 09:00:00,1.3733673,-2.8907776,287.5171,318.47504,99288.75,0.0,28.5,77.25
2024-05-27 10:00:00,2.3009338,-3.4695282,288.6408,318.12762,99184.125,0.0,28.5,77.25
2024-05-27 11:00:00,2.2895203,-3.8577423,288.74817,318.03125,99124.875,0.0,28.5,77.25
2024-05-27 12:00:00,1.7429657,-3.841156,287.6281,317.54413,99096.81,0.0,28.5,77.25
2024-05-27 13:00:00,0.580719,-2.284378,283.65018,317.62418,99117.94,0.0,28.5,77.25
2024-05-27 14:00:00,0.5947418,-2.234375,287.9561,311.6931,99159.19,0.0,28.5,77.25
2024-05-27 15:00:00,0.4298401,-2.2380219,290.3172,309.597,99243.19,0.0,28.5,77.25
2024-05-27 16:00:00,-0.062576294,-2.2043762,290.89752,309.00128,99299.69,0.0,28.5,77.25
2024-05-27 17:00:00,-0.72628784,-2.0922394,291.47668,306.75098,99329.625,0.0,28.5,77.25
2024-05-27 18:00:00,-1.3926392,-1.7951965,291.8431,305.8231,99314.625,0.0,28.5,77.25
2024-05-27 19:00:00,-1.8686371,-1.0439453,291.94592,305.35226,99302.625,0.0,28.5,77.25
2024-05-27 20:00:00,-2.4266968,-0.41419983,292.2146,304.2069,99238.375,0.0,28.5,77.25
2024-05-27 21:00:00,-2.246872,0.76013184,292.36255,305.0086,99229.81,0.0,28.5,77.25
2024-05-27 22:00:00,1.3389893,0.41059875,291.80487,302.8298,99228.5,0.0,28.5,77.25
2024-05-27 23:00:00,1.865097,0.13873291,291.26556,302.74466,99283.81,0.0,28.5,77.25
2024-05-28 00:00:00,1.2283325,-1.0368042,290.45392,304.0366,99277.75,0.0,28.5,77.25
2024-05-28 01:00:00,-0.16734314,-2.361557,290.08582,305.24713,99315.94,0.0,28.5,77.25
2024-05-28 02:00:00,-1.1806793,-1.9227142,290.0247,308.3385,99394.31,0.0,28.5,77.25
2024-05-28 03:00:00,-1.5690765,-1.3888092,290.4724,309.06995,99432.0,0.0,28.5,77.25
2024-05-28 04:00:00,-1.045929,-1.2452087,290.7802,309.58838,99405.5,0.0,28.5,77.25
2024-05-28 05:00:00,-0.16957092,-1.510025,290.01068,313.76788,99377.875,0.0,28.5,77.25
2024-05-28 06:00:00,0.907074,-2.7658844,287.9497,316.91602,99354.375,0.0,28.5,77.25
2024-05-28 07:00:00,1.9067383,-3.4668732,287.39157,317.37527,99311.56,0.0,28.5,77.25
2024-05-28 08:00:00,2.5870667,-3.578949,283.79437,319.18726,99263.375,0.0,28.5,77.25
2024-05-28 09:00:00,2.8770142,-3.4180756,283.91446,319.60638,99195.19,0.0,28.5,77.25
2024-05-28 10:00:00,2.7547607,-3.9195557,283.23236,319.19324,99080.44,0.0,28.5,77.25
2024-05-28 11:00:00,3.0555115,-3.792862,283.1939,318.9369,99020.875,0.0,28.5,77.25
2024-05-28 12:00:00,2.071106,-2.9306183,280.762,318.99088,98984.75,0.0,28.5,77.25
2024-05-28 13:00:00,0.5584259,-2.691101,279.45325,317.8659,99017.375,0.0,28.5,77.25
2024-05-28 14:00:00,-0.94288635,-1.9272156,285.6142,311.92584,99059.56,0.0,28.5,77.25
2024-05-28 15:00:00,-2.1850739,-0.080596924,287.73462,310.19785,99103.5,0.0,28.5,77.25
2024-05-28 16:00:00,-2.0219574,1.7277069,288.21808,309.74445,99171.0,0.0,28.5,77.25
2024-05-28 17:00:00,-1.53862,2.659439,288.15036,307.35986,99207.5,0.0,28.5,77.25
2024-05-28 18:00:00,-0.4111023,2.5049744,288.1073,306.97,99251.69,0.0,28.5,77.25
2024-05-28 19:00:00,0.44132996,2.3968048,287.76248,306.6974,99260.31,0.0,28.5,77.25
2024-05-28 20:00:00,1.459198,2.434723,288.1029,306.24603,99282.06,0.0,28.5,77.25
2024-05-28 21:00:00,1.7277985,1.3609009,287.52563,305.84723,99258.69,0.0,28.5,77.25
2024-05-28 22:00:00,1.4132233,1.6871796,286.38562,305.09277,99131.94,0.0,28.5,77.25
2024-05-28 23:00:00,1.9962006,1.2158813,288.06467,305.80664,99224.625,0.0,28.5,77.25
2024-05-29 00:00:00,2.3621826,0.63264465,290.39398,306.9711,99232.69,0.0,28.5,77.25
2024-05-29 01:00:00,3.2588348,0.2790985,291.4922,307.92133,99333.625,0.0,28.5,77.25
2024-05-29 02:00:00,3.5694733,-0.40496826,292.48218,310.37103,99387.25,0.0,28.5,77.25
2024-05-29 03:00:00,2.9494019,-1.8063507,292.18726,310.80774,99445.5,0.0,28.5,77.25
2024-05-29 04:00:00,1.7126617,-2.5774689,291.60815,311.09766,99482.75,0.0,28.5,77.25
2024-05-29 05:00:00,0.79537964,-2.8318787,290.76215,313.88333,99504.56,0.0,28.5,77.25
2024-05-29 06:00:00,0.004058838,-2.81987,290.62567,316.1051,99473.25,0.0,28.5,77.25
2024-05-29 07:00:00,-0.16000366,-2.7285004,291.074,316.69296,99420.94,0.0,28.5,77.25
2024-05-29 08:00:00,0.33969116,-2.7728882,288.68048,319.0551,99381.25,0.0,28.5,77.25
2024-05-29 09:00:00,1.156723,-2.7959137,288.65118,319.4486,99321.31,0.0,28.5,77.25
2024-05-29 10:00:00,-0.0023040771,-0.9944458,287.6125,317.7792,99237.25,0.0,28.5,77.25
2024-05-29 11:00:00,0.47058105,-0.48468018,287.41315,317.201,99221.31,0.0,28.5,77.25
2024-05-29 12:00:00,0.28433228,-0.88261414,285.9971,316.67383,99188.19,0.0,28.5,77.25
2024-05-29 13:00:00,-1.4351044,-1.2706757,282.02362,316.25488,99224.31,0.0,28.5,77.25
2024-05-29 14:00:00,-2.232132,-0.4577942,289.2287,312.7923,99293.625,0.0,28.5,77.25
2024-05-29 15:00:00,-3.2515717,-0.18530273,291.0959,310.65076,99373.125,0.0,28.5,77.25
2024-05-29 16:00:00,-3.8963318,-0.6921387,291.4527,310.18488,99466.44,0.0,28.5,77.25
2024-05-29 17:00:00,-3.671692,-0.6397705,291.28812,308.9363,99542.56,0.0,28.5,77.25
2024-05-29 18:00:00,-2.72966,0.36686707,291.9082,308.50427,99552.81,0.0,28.5,77.25
2024-05-29 19:00:00,-2.1107788,1.1988983,291.4951,308.32483,99542.69,0.0,28.5,77.25
2024-05-29 20:00:00,-1.6657104,1.7826233,291.91302,307.35266,99523.25,0.0,28.5,77.25
2024-05-29 21:00:00,-0.7470703,1.8456726,291.9829,306.77338,99519.125,0.0,28.5,77.25
2024-05-29 22:00:00,0.952301,2.0982666,295.45798,306.59653,99451.625,0.0,28.5,77.25
2024-05-29 23:00:00,1.4452057,1.8303223,294.66852,306.38644,99573.19,0.0,28.5,77.25
2024-05-30 00:00:00,1.7577362,1.4450684,292.6386,308.16385,99603.44,0.0,28.5,77.25
2024-05-30 01:00:00,2.231781,0.35073853,291.79053,309.12912,99725.125,0.0,28.5,77.25
2024-05-30 02:00:00,2.0051727,-0.9632721,291.86697,310.43384,99809.44,0.0,28.5,77.25
2024-05-30 03:00:00,2.8891754,-2.181427,292.8749,310.526,99872.5,0.0,28.5,77.25
2024-05-30 04:00:00,3.4279175,-3.0010376,293.48965,311.23886,99917.0,0.0,28.5,77.25
2024-05-30 05:00:00,3.4643402,-3.3850708,292.26596,313.7777,99881.06,0.0,28.5,77.25
2024-05-30 06:00:00,3.5642548,-2.9756622,289.4278,316.40546,99840.5,0.0,28.5,77.25
2024-05-30 07:00:00,3.1757812,-2.378601,288.74875,316.8989,99790.81,0.0,28.5,77.25
2024-05-30 08:00:00,3.2191467,-2.284607,284.56055,318.88687,99699.0,0.0,28.5,77.25
2024-05-30 09:00:00,3.5167542,-2.4042816,283.80023,319.16125,99641.75,0.0,28.5,77.25
2024-05-30 10:00:00,4.180435,-2.0403442,285.9945,319.07422,99533.19,0.0,28.5,77.25
2024-05-30 11:00:00,4.7578583,-2.2910004,285.634,318.8237,99449.94,0.0,28.5,77.25
2024-05-30 12:00:00,4.0692596,-2.358368,284.02258,318.6294,99503.69,0.0,28.5,77.25
2024-05-30 13:00:00,1.9316864,-1.0986481,280.1822,317.01172,99514.31,0.0,28.5,77.25
2024-05-30 14:00:00,2.7572937,-0.9663696,284.85846,311.61682,99597.25,0.0,28.5,77.25
2024-05-30 15:00:00,1.3030396,-1.0775452,286.8006,310.28204,99651.125,0.0,28.5,77.25
2024-05-30 16:00:00,-1.2720795,-2.6148071,287.48898,308.18512,99704.125,0.0,28.5,77.25
2024-05-30 17:00:00,-1.7909546,-1.7098846,288.40613,306.33685,99770.06,0.0,28.5,77.25
2024-05-30 18:00:00,-2.3929749,-0.8515167,288.44992,307.06244,99769.0,0.0,28.5,77.25
2024-05-30 19:00:00,-1.8829956,1.3756714,288.99457,306.16565,99745.81,0.0,28.5,77.25
2024-05-30 20:00:00,0.5990143,1.5917358,288.7796,305.99493,99746.375,0.0,28.5,77.25
2024-05-30 21:00:00,2.0132294,0.9303131,288.95032,305.14014,99740.125,0.0,28.5,77.25
2024-05-30 22:00:00,0.6008606,2.5143433,288.55606,303.72754,99677.69,0.0,28.5,77.25
2024-05-30 23:00:00,2.2972717,1.5389099,287.65524,304.64282,99674.125,0.0,28.5,77.25
2024-05-31 00:00:00,3.5045624,0.39845276,285.66772,306.10315,99766.125,0.0,28.5,77.25
2024-05-31 01:00:00,5.4007263,-0.53034973,286.7517,306.85013,99861.19,0.0,28.5,77.25
2024-05-31 02:00:00,5.396698,-1.5813904,288.47644,309.88962,99943.19,0.0,28.5,77.25
2024-05-31 03:00:00,5.6338043,-3.2144318,290.6793,310.44025,99998.94,0.0,28.5,77.25
2024-05-31 04:00:00,5.0495605,-3.7560577,290.67804,311.47266,100024.625,0.0,28.5,77.25
2024-05-31 05:00:00,4.731247,-3.746643,289.63458,314.73593,100036.25,0.0,28.5,77.25
2024-05-31 06:00:00,4.451599,-3.8630219,287.92352,316.94876,100004.31,0.0,28.5,77.25
2024-05-31 07:00:00,4.028427,-4.07605,287.91113,317.13763,99936.375,0.0,28.5,77.25
2024-05-31 08:00:00,3.4085846,-4.085083,284.4198,319.28027,99851.56,0.0,28.5,77.25
2024-05-31 09:00:00,2.8934937,-4.0952454,284.2282,319.28873,99771.75,0.0,28.5,77.25
2024-05-31 10:00:00,2.040329,-4.299179,286.4634,318.19275,99685.875,0.0,28.5,77.25
2024-05-31 11:00:00,1.9225616,-3.8438416,286.4772,318.07944,99640.875,0.0,28.5,77.25
2024-05-31 12:00:00,1.6640015,-3.4571228,285.24884,317.98547,99648.69,0.0,28.5,77.25
2024-05-31 13:00:00,0.4541626,-2.0515442,282.928,317.49237,99662.19,0.0,28.5,77.25
2024-05-31 14:00:00,0.6875458,-2.6574707,287.2011,312.3015,99732.75,0.0,28.5,77.25
2024-05-31 15:00:00,1.1242523,-2.1640778,289.80103,309.2755,99786.94,0.0,28.5,77.25
2024-05-31 16:00:00,1.4750366,-1.843811,290.5728,309.66064,99806.69,0.0,28.5,77.25
2024-05-31 17:00:00,1.807312,-1.5926819,290.88727,309.4347,99847.94,0.0,28.5,77.25
2024-05-31 18:00:00,1.801117,-1.7606049,290.91113,307.45587,99846.31,0.0,28.5,77.25
2024-05-31 19:00:00,1.2656403,-2.236557,290.43515,306.30756,99820.0,0.0,28.5,77.25
2024-05-31 20:00:00,1.1265869,-1.9934387,289.6266,305.2005,99771.125,0.0,28.5,77.25
2024-05-31 21:00:00,2.043869,-0.9083557,288.40643,305.49542,99788.06,0.0,28.5,77.25
2024-05-31 22:00:00,2.8878326,-0.4421692,287.27167,305.07788,99758.75,0.0,28.5,77.25
2024-05-31 23:00:00,3.9011993,-0.98976135,287.22867,305.6313,99823.31,0.0,28.5,77.25
2024-06-01 00:00:00,4.8010406,-1.7150879,287.99536,307.2875,99885.5,0.0,28.5,77.25
2024-06-01 01:00:00,4.567505,-2.0588684,288.60834,308.31244,99941.69,0.0,28.5,77.25
2024-06-01 02:00:00,4.074951,-2.317398,288.7248,310.67053,100030.125,0.0,28.5,77.25
2024-06-01 03:00:00,3.8677673,-2.9788513,289.1208,311.41965,100078.69,0.0,28.5,77.25
2024-06-01 04:00:00,3.7019043,-3.771637,290.03864,311.34726,100094.125,0.0,28.5,77.25
2024-06-01 05:00:00,2.7995605,-3.8889465,290.09473,313.44574,100142.75,0.0,28.5,77.25
2024-06-01 06:00:00,1.7799835,-3.7698517,290.78134,315.1822,100098.125,0.0,28.5,77.25
2024-06-01 07:00:00,0.94963074,-3.0407257,290.383,315.06775,100064.125,9.536743e-07,28.5,77.25
2024-06-01 08:00:00,1.1212769,-1.9360962,289.2659,317.13028,99991.25,0.0,28.5,77.25
2024-06-01 09:00:00,1.1203461,-2.0144196,288.7522,317.0995,99929.875,0.0,28.5,77.25
2024-06-01 10:00:00,-0.0868988,-3.4072418,289.5066,314.21338,99808.44,2.2888184e-05,28.5,77.25
2024-06-01 11:00:00,-0.4850006,-4.5507812,289.30368,313.7533,99874.94,4.6253204e-05,28.5,77.25
2024-06-01 12:00:00,0.2826538,-4.600067,288.34637,313.2572,99938.69,0.0,28.5,77.25
2024-06-01 13:00:00,2.5721436,-4.6416473,286.78198,312.73782,100042.375,0.0,28.5,77.25
2024-06-01 14:00:00,6.8430786,-4.4340363,289.39075,310.07043,100196.19,0.0,28.5,77.25
2024-06-01 15:00:00,4.672882,-3.7792969,288.6998,308.8182,100243.94,0.0,28.5,77.25
2024-06-01 16:00:00,1.3789825,-2.4306793,289.67966,308.89636,100193.69,0.0,28.5,77.25
2024-06-01 17:00:00,1.5059509,-1.5639343,290.21298,306.59152,100171.44,0.0,28.5,77.25
2024-06-01 18:00:00,2.0373077,-1.9931946,289.74188,306.40497,100144.69,0.0,28.5,77.25
2024-06-01 19:00:00,2.2756805,-1.8819275,289.82068,307.19586,100095.19,1.4305115e-05,28.5,77.25
2024-06-01 20:00:00,2.0424957,-0.8162689,289.11,307.6438,100011.19,5.1498413e-05,28.5,77.25
2024-06-01 21:00:00,1.9066925,0.5735321,287.6643,307.7555,99960.69,2.670288e-05,28.5,77.25
2024-06-01 22:00:00,2.6125946,2.5346222,289.53693,304.96893,100086.19,1.335144e-05,28.5,77.25
2024-06-01 23:00:00,1.1600189,2.951065,290.0556,305.369,100083.25,0.0,28.5,77.25
2024-06-02 00:00:00,-0.9771881,1.007431,290.62653,305.7768,100098.5,5.2452087e-06,28.5,77.25
2024-06-02 01:00:00,-1.4209595,-1.4192505,290.69336,305.38715,100178.125,0.0,28.5,77.25
2024-06-02 02:00:00,-0.010925293,-2.1370544,291.05518,306.03488,100292.94,0.0,28.5,77.25
2024-06-02 03:00:00,0.85310364,-1.9711914,291.13052,307.25012,100323.25,0.0,28.5,77.25
2024-06-02 04:00:00,0.94303894,-1.9341431,290.79443,307.96802,100357.0,0.0,28.5,77.25
2024-06-02 05:00:00,0.443161,-1.6926117,290.64172,311.84503,100382.75,0.0,28.5,77.25
2024-06-02 06:00:00,0.071502686,-1.6724548,290.85477,313.4253,100329.56,9.536743e-07,28.5,77.25
2024-06-02 07:00:00,0.08822632,-1.6462555,291.13654,313.66095,100293.56,0.0,28.5,77.25
2024-06-02 08:00:00,0.37506104,-1.8139954,290.63882,315.51117,100201.81,0.0,28.5,77.25
2024-06-02 09:00:00,0.6792145,-2.0970612,290.7376,315.36285,100139.06,0.0,28.5,77.25
2024-06-02 10:00:00,0.49142456,-3.7140656,291.70352,314.21072,99943.81,0.0,28.5,77.25
2024-06-02 11:00:00,0.5369873,-2.7491455,291.58728,313.77643,99963.69,0.0,28.5,77.25
2024-06-02 12:00:00,0.75660706,-1.5343018,291.21634,313.75897,99942.875,0.0,28.5,77.25
2024-06-02 13:00:00,0.14675903,-1.0249481,287.80206,314.22778,99977.125,0.0,28.5,77.25
2024-06-02 14:00:00,0.45021057,0.47195435,291.9524,310.78625,99975.5,0.0,28.5,77.25
2024-06-02 15:00:00,1.8648834,3.0002747,292.70667,308.91797,100036.06,0.0,28.5,77.25
2024-06-02 16:00:00,3.7348938,3.6305695,292.42303,308.94775,100117.25,0.0,28.5,77.25
2024-06-02 17:00:00,4.302704,2.7204742,292.62732,307.71362,100170.375,0.0,28.5,77.25
2024-06-02 18:00:00,4.3082886,1.9511719,292.5304,307.5729,100144.375,0.0,28.5,77.25
2024-06-02 19:00:00,4.348755,1.4081573,292.28168,307.3513,100112.19,0.0,28.5,77.25
2024-06-02 20:00:00,4.217499,0.7462311,292.3498,305.78467,100094.75,0.0,28.5,77.25
2024-06-02 21:00:00,4.118408,0.38839722,292.22968,305.56628,100105.75,0.0,28.5,77.25
2024-06-02 22:00:00,3.6241302,-0.12792969,294.5511,304.05078,100050.75,0.0,28.5,77.25
2024-06-02 23:00:00,3.199997,-0.053619385,294.62228,303.70203,100027.19,0.0,28.5,77.25
2024-06-03 00:00:00,3.2958221,-0.20005798,294.10382,304.6217,100070.0,0.0,28.5,77.25
2024-06-03 01:00:00,3.5087128,-1.4510498,294.56952,305.7639,100166.5,0.0,28.5,77.25
2024-06-03 02:00:00,1.6510468,-3.4392242,293.9403,307.77765,100258.625,0.0,28.5,77.25
2024-06-03 03:00:00,0.9465332,-3.791397,294.02765,308.41382,100310.25,0.0,28.5,77.25
2024-06-03 04:00:00,1.7101135,-3.262024,293.7393,309.16,100303.875,0.0,28.5,77.25
2024-06-03 05:00:00,2.3000488,-3.1695404,292.99744,311.9309,100263.81,0.0,28.5,77.25
2024-06-03 06:00:00,2.521286,-3.2929993,291.66553,314.4933,100232.94,0.0,28.5,77.25
2024-06-03 07:00:00,2.585312,-3.183609,291.22205,314.5923,100141.625,0.0,28.5,77.25
2024-06-03 08:00:00,2.905365,-2.9945374,289.37457,316.486,100073.81,0.0,28.5,77.25
2024-06-03 09:00:00,2.9987335,-2.9933624,289.25385,317.1307,99973.31,0.0,28.5,77.25
2024-06-03 10:00:00,4.912506,-0.5585785,290.15875,316.54498,99864.875,0.0,28.5,77.25
2024-06-03 11:00:00,5.5485992,-0.43945312,289.8204,316.69202,99782.94,0.0,28.5,77.25
2024-06-03 12:00:00,5.328903,-0.5372925,289.23276,316.55206,99766.94,0.0,28.5,77.25
2024-06-03 13:00:00,3.163391,-0.32229614,292.57538,315.97244,99749.125,0.0,28.5,77.25
2024-06-03 14:00:00,2.0521698,0.6403961,289.0171,314.39035,99791.5,0.0,28.5,77.25
2024-06-03 15:00:00,2.0500488,1.0890503,288.81564,311.78302,99860.94,0.0,28.5,77.25
2024-06-03 16:00:00,2.526886,0.6856842,288.2149,311.26788,99918.75,0.0,28.5,77.25
2024-06-03 17:00:00,3.0780182,-0.23931885,288.18677,308.9427,99997.5,0.0,28.5,77.25
2024-06-03 18:00:00,2.9736633,-1.0903778,289.0108,307.47614,100002.69,0.0,28.5,77.25
2024-06-03 19:00:00,2.457611,-1.2141266,289.93378,306.25287,99996.25,0.0,28.5,77.25
2024-06-03 20:00:00,1.9308167,-0.94303894,290.36365,304.48502,99986.31,0.0,28.5,77.25
2024-06-03 21:00:00,1.7770844,-0.5740814,290.5603,304.63562,100011.94,0.0,28.5,77.25
2024-06-03 22:00:00,0.4677124,-2.0349731,287.59784,303.31326,100001.75,0.0,28.5,77.25
2024-06-03 23:00:00,-1.3236389,-1.6111755,287.6048,303.40173,100035.75,0.0,28.5,77.25
2024-06-04 00:00:00,0.19911194,0.8747101,288.6631,304.3572,100042.0,0.0,28.5,77.25
2024-06-04 01:00:00,0.5497894,-0.106658936,288.64795,305.2562,100104.44,0.0,28.5,77.25
2024-06-04 02:00:00,1.170578,0.44506836,289.96503,307.6762,100184.25,0.0,28.5,77.25
2024-06-04 03:00:00,1.367569,1.5049591,290.8347,308.44934,100237.81,0.0,28.5,77.25
2024-06-04 04:00:00,1.3346252,2.0704803,290.86206,308.83344,100256.81,0.0,28.5,77.25
2024-06-04 05:00:00,1.5582428,1.5818024,289.98804,311.89474,100258.375,0.0,28.5,77.25
2024-06-04 06:00:00,1.9933777,0.06422424,289.66968,314.138,100226.19,0.0,28.5,77.25
2024-06-04 07:00:00,2.3974762,-1.6387024,289.4845,314.5645,100181.06,0.0,28.5,77.25
2024-06-04 08:00:00,2.9388885,-2.2578888,288.65088,316.48804,100118.5,0.0,28.5,77.25
2024-06-04 09:00:00,3.741043,-2.2712402,288.44818,316.72125,100017.75,1.5258789e-05,28.5,77.25
2024-06-04 10:00:00,4.1374664,-1.9592743,290.16104,315.3918,99975.44,0.0,28.5,77.25
2024-06-04 11:00:00,4.37677,-1.0132904,290.2204,315.54047,99857.875,0.0,28.5,77.25
2024-06-04 12:00:00,4.1269226,-2.0679932,288.48297,315.29816,99819.19,0.0,28.5,77.25
2024-06-04 13:00:00,2.2646942,-2.5556183,286.0062,315.44708,99836.44,0.0,28.5,77.25
2024-06-04 14:00:00,0.39213562,-2.3255005,288.45703,313.16364,99829.31,0.0,28.5,77.25
